año;título;descripción;localización;fecha inicio;fecha fin;duracion;tipo ayuda;vía canalización;odm;meta odm;tipo beneficiarios;numero beneficiarios;mujeres beneficiadas;resultado;región;área;renta;tema;importe comprometido;importe abonado;tipo organismo;organismo;agencia;número intervención;código interno
2007;PROYECTO PARA LA CONTRIBUCIÓN A LA ERRADICACIÓN DEL TRABAJO INFANTIL Y AL DESARROLLO INTEGRAL DE LOS NIÑOS/AS Y ADOLESCENTES DEL VERTEDERO MUNICIPAL DE ENCARNACIÓN;EL PROYECTO PROPONE LA DINAMIZACIÓN DE UN CENTRO SOCIAL, EN EL QUE TENDRÁN CABIDA ACCIONES DE ATENCIÓN INTEGRAL A NIÑOS, NIÑAS,ADOLESCENTES Y JÓVENES EN DIFERENTES ÁMBITOS, UN PROGRAMA DE APOYO A LA ESCOLARIZACIÓN FORMAL, QUE CEDE A PROFESORES, UNA GUARDE;ITAPÚA - ENCARNACIÓN;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;MEJORADAS LAS PRÁCTICAS DE ATENCIÓN INTEGRAL A LA SALUD;PARAGUAY;AMESUR;PRMB;16010;201.884;201.884;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02930;Sin datos ese año
2007;APOYO COMUNITARIO INTEGRAL A LOS NIÑOS Y NIÑAS AFECTADOS/AS POR EL VIH/SIDA Y SUS FAMILIAS;EL PROYECTO SE BASA EN UNA ESTRATEGIA INTEGRAL PARA EL COMBATE DEL VIH/SIDA, DE ACUERDO CON LA POLÍTICA DE SALUD COMUNITARIA DEL MINISTERIO DE SALUD Y LA ESTRATEGIA DEL MINISTERIO DE LA MUJER Y LA ACCIÓN SOCIAL PARA LA ATENCIÓN COUMUNITARIA DE LOS NIÑOS Y;PROVINCIA DE SOFALA - DISTRITOS DE BUZI Y CHERINGOMA;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;AL FINALIZAR EL PROYECTO, LOS MENORES HUÉRFANOS/AS SE BENEFICIAN DE LAS MISMAS CONDICIONES DE VIDA QUE OTROS MENORES DE SU COMUNIDAD CON EL APOYO DE LAS REDES COMUNITARIAS INTEGRADAS;MOZAMBIQUE;AFRSUB;PMA;16010;300.000;300.000;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02931;Sin datos ese año
2007;FORTALECIMIENTO INSTITUCIONAL PARA UNA RESPUESTA INTEGRAL A FAVOR DE LA PROTECCIÓN DE LA INFANCIA;PROMOVER Y REFORZAR EL ENTORNO DE PROTECCIÓN DE LOS NIÑOS Y NIÑAS;SIKASSO, SÉGOU, MOPTI Y BAMAKO;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;ELABORACIÓN DE UNA BASE DE DATOS SOBRE PROTECCIÓN;MALÍ;AFRSUB;PMA;16010;295.101;295.101;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02965;Sin datos ese año
2007;PROTECCIÓN Y PREVENCIÓN CONTRA LA VIOLENCIA SEXUAL SOBRE LA INFANCIA EN NOUAKCHOTT;ASEGURAR LA PROTECCIÓN DE LA INFANCIA MAURITANA FRENTE A TODO TIPO DE MALTRATO Y VIOLENCIA SEXUAL;NOUAKCHOTT;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;FORTALECIDA LA ESTRUCTURA OPERACIONAL DE LA ASOCIACIÓN CONTRAPARTE PARA EL TRABAJO DE PREVENCIÓN E INTERVENCIÓN CONTRA LA VIOLENCIA SEXUAL INFANTIL;MAURITANIA;AFRSUB;PMA;16010;287.802;287.802;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02974;Sin datos ese año
2007;PREVENCIÓN DE VIOLENCIA JUVENIL EN EL ÁMBITO EDUCATIVO DE MANAGUA;PROMOVER LA CULTURA DE PAZ EN EL ÁMBITO EDUCATIVO JUVENIL LOS LOS/AS JÓVENES DE MANAGA;DEPARTAMENTO DE MANAGUA - DISTRITO VI DEPARTAMENTO DE MANAGUA;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;JUVENTUD SIN RECURSOS;Sin datos ese año;Sin datos ese año;MEJORADO EL CONOCIMIENTO DE LA COMUNIDAD EDUCATIVA SOBRE LOS DERECHOS Y DEBERES DE LA NIÑEZ Y LA ADOLESCENCIA;NICARAGUA;AMECEN;PRB;16010;63.397;63.397;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02993;Sin datos ese año
2007;FORMACIÓN A NIÑOS EX SOLDADO DE SIERRA LEONA EN LA UNIVERSIDAD DE ALMERÍA ;FORMACIÓN A NIÑOS EX SOLDADO DE SIERRA LEONA EN LA UNIVERSIDAD DE ALMERÍA ;ALMERIA;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;ND;SIERRA LEONA;AFRSUB;PMA;15261;75.487;75.487;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02884;Sin datos ese año
2007;PROGRAMA DE APOYO A LA POLÍTICA DE PROTECCIÓN DE MENORES EN EL NORTE DE MARRUECOS, I FASE ;PROGRAMA DE APOYO A LA POLÍTICA DE PROTECCIÓN DE MENORES EN EL NORTE DE MARRUECOS, I FASE ;ND;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;ND;MARRUECOS;AFRNOR;PRMB;16010;2.094.560;2.094.560;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02889;Sin datos ese año
2007;DERECHO AL DESARROLLO DE LOS NIÑOS PEQUEÑOS A TRAVÉS DE LA EDUCACIÓN DE LOS PADRES;DESARROLLAR UN SISTEMA  DE INTERVENCIONES EDUCATIVAS, COORDINADAS CON LOS DISTINTOS ACTORES DEL SISTEMA DE SALUD Y PROTECCIÓN INFANTIL, DIRIGO A PADRES/MADRES Y PERSONAS CLAVES, QUE SE ENCARGAN DEL CUIDADO DE LOS NIÑOS PEQUEÑOS;CHEFCHAOUEN;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;LA ESTRATEGIA DE LA EDUCACIÓN DE PADRES DESARROLLADA;MARRUECOS;AFRNOR;PRMB;16010;299.000;299.000;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02967;Sin datos ese año
2007;SEGUNDA FASE DE LA RED DE PROTECCIÓN DE LOS NIÑOS Y LAS NIÑAS DE TÁNGER CONTRA LA EXPLOTACIÓN Y EL ABUSO SEXUAL;IMPLANTACIÓN DE MEDIDAS DE PREVENCIÓN DE VIOLENCIA Y PROTECCIÓN DE LA INFANCIA MEDIANTE LA SENSIBILIZACIÓN Y CAPACITACIÓN DE INSTITUCIONES Y ASOCIACIONES IMPLICADAS EN ESTE PROCESO EN LA CIUDAD DE TÁNGER;TÁNGER;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;SE HAN INTRODUCIDO MEDIDAS DE PROTECCIÓN PARA LOS MENORES VÍCTIMAS DE ABUSOS Y EXPLOTACIÓN SEXUAL EN TÁNGER, PARA QUE LOS PROPIOS JUECES LAS UTILICEN COMO GARANTÍA PROCESAL;MARRUECOS;AFRNOR;PRMB;16010;169.092;169.092;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02975;Sin datos ese año
2007;CONSTRUCCIÓN DE VIVIENDAS SEGURAS Y ADECUADAS PARA 156 FAMILIAS DE SAN ANDRÉS PAMPOJILÁ, DEPARTAMENTO DE SOLOLÁ;ATENDER LAS NECESIDADES DE VIVIENDAS ADECUADAS Y SEGURAS DE 156 FAMILIAS DE LA COMUNIDAD SAN ANDRÉS PAMPOJILÁ, SAN LUCAS TOLIMÁN, DAMNIFICADAS POR LA TORMENTA STAN, Y FORTALECER LA CAPACIDAD LOCAL PARA LA PREVENCIÓN Y MANEJO DE DESASTRES NATURALES;SOLOLÁ - SAN LUCAS TOLIMÁN;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;SE HABRÁ DOTADO DE VIVIENDAS ADECUADAS Y SEGURAS A 156 FAMILIAS DE LA COMUNIDAD SAN ANDRÉS PAMPOJILÁ, DAMNIFICADAS POR EL HURACÁN STAN;GUATEMALA;AMECEN;PRMB;16040;300.000;300.000;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02964;Sin datos ese año
2007;PROGRAMA DE DESARROLLO MUNICIPAL DE TICUANTEPE. FASE I;EL PROGRAMA SE DIRIGE A LA REDUCCIÓN DE LA POBREZA RURAL DEL MUNICIPIO MEDIANTE EL FORTALECIMIENTO DE LAS POLÍTICAS NACIONALES ENCAMINADAS A ESTE MISMO OBJETIVO. PARA LA CONSECUCIÓN DE ESTE OBJETIVO EL PROGRAMA SE ESTRUCTURA ENTORNO A TRES EJES FUNDAMENTA;ND;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;FORTALECIDO EL PROCESO DE DESCENTRALIZACIÓN MUNICIPAL MEDIANTE EL INCREMENTO DE LAS CAPACIDADES TÉCNICAS Y ADMINISTRATIVAS, EL FOMENTO DE LA TRANSPARENCIA Y LA PARTICIPACIÓN DE LA CIUDADANÍA EN LA TOMA DE DECISIONES, Y LA INVERSIÓN ESTRATÉGICA;NICARAGUA;AMECEN;PRB;43040;1.000.000;1.000.000;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02843;Sin datos ese año
2007;PROGRAMA DE DESARROLLO MUNICIPAL DE TOLA, DEL DEPARTAMENTO DE RIVAS.;EL PROGRAMA SE DIRIGE A LA REDUCCIÓN DE LA POBREZA RURAL DEL MUNICIPIO MEDIANTE EL FORTALECIMIENTO DE LAS POLÍTICAS NACIONALES ENCAMINADAS A ESTE MISMO OBJETIVO. PARA LA CONSECUCIÓN DE ESTE OBJETIVO EL PROGRAMA SE ESTRUCTURA EN TORNO A TRES EJES FUNDAMENT;ND;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;FORTALECIDO EL PROCESO DE DESCENTRALIZACIÓN MUNICIPAL MEDIANTE EL INCREMENTO DE LAS CAPACIDADES TÉCNICAS Y ADMINISTRATIVAS, EL FOMENTO DE LA TRANSPARENCIA Y LA PARTICIPACIÓN D ELA CIUDADANÍA EN LA TOMA DE DECISIONES;NICARAGUA;AMECEN;PRB;43040;1.000.000;1.000.000;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02844;Sin datos ese año
2007;"URBANIZACIÓN DEL ÁREA DE CRECIMIENTO HABITACIONAL ""MI REFUGIO"""" EN PINAR DEL RÍO""";"URBANIZACIÓN DEL ÁREA DE CRECIMIENTO HABITACIONAL ""MI REFUGIO"""" EN PINAR DEL RÍO""";ND;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;ND;CUBA;AMECEN;PRMB;43030;189.388;189.388;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02870;Sin datos ese año
2007;DESARROLLO SOCIAL DE LAS COMUNIDADES PROCEDENTES DEL VÍNCULO Y SANTO TOMÁS EN EL PARQUE NATURAL DE LA CIÉNAGA DE ZAPATA.;DESARROLLO SOCIAL DE LAS COMUNIDADES PROCEDENTES DEL VÍNCULO Y SANTO TOMÁS EN EL PARQUE NATURAL DE LA CIÉNAGA DE ZAPATA.;ND;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;ND;CUBA;AMECEN;PRMB;43040;667.135;667.135;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02871;Sin datos ese año
2007;DESARROLLO SOCIAL DE LA ZONA NORTE DE LA COOPERATIVA JOSÉ HERNÁNDEZ LEÓN DE HERRADURA.;DESARROLLO SOCIAL DE LA ZONA NORTE DE LA COOPERATIVA JOSÉ HERNÁNDEZ LEÓN DE HERRADURA.;ND;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;ND;CUBA;AMECEN;PRMB;43040;106.820;106.820;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02872;Sin datos ese año
2007;APOYO AL DESARROLLO SOSTENIBLE DE LAS COMUNIDADES DEL CONSEJO POPULAR LA MONTAÑA EN CANDELARIA, PROVINCIA DE PINAR  DEL RÍO.;APOYO AL DESARROLLO SOSTENIBLE DE LAS COMUNIDADES DEL CONSEJO POPULAR LA MONTAÑA EN CANDELARIA, PROVINCIA DE PINAR  DEL RÍO.;ND;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;ND;CUBA;AMECEN;PRMB;43040;281.384;281.384;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02873;Sin datos ese año
2007;APOYO AL FORTALECIMIENTO SOCIO PRODUCTIVO DE LA CCS ANTONIO MACEO.;APOYO AL FORTALECIMIENTO SOCIO PRODUCTIVO DE LA CCS ANTONIO MACEO.;ND;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;ND;CUBA;AMECEN;PRMB;43040;272.773;272.773;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02874;Sin datos ese año
2007;APOYO AL PROGRAMA DE DESARROLLO INTEGRAL DE KIRCHAMBA (TOMBUCTÚ) ;APOYO AL PROGRAMA DE DESARROLLO INTEGRAL DE KIRCHAMBA (TOMBUCTÚ) ;TOMBUCTÚ;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;ND;MALÍ;AFRSUB;PMA;43040;1.600.000;1.600.000;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02879;Sin datos ese año
2007;DESARROLLO RURAL CON AGRICULTORES EN SITUACIÓN DE POBREZA EN EL VALLE DE LURIN - LIMA;EL PROYECTO ABORDA LOS ASPECTOS MÁS IMPORTANTES PARA LAS FAMILIAS DE LA ZONA, DONDE LA AGRICULTURA ES LA BASE DE SU ECONOMÍA. LA PROPUESTA CONTEMPLA: LA PROMOCIÓN DE CADENAS PRODUCTIVAS, LA DIVERSIFICACIÓN DE PRODUCTOS, EL ESTABLECIMIENTO DE ALIANZAS ESTR;LURIN, CONO SUR DE LIMA METROPOLITANA;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;LOS MICROPRODUCTORES POSEEN LAS HERRAMIENTAS, CONOCEN Y PRODUCEN PRODUCTOS AGRÍCOLAS EN CANTIDAD Y CALIDAD PARA SU COMPETENCIA EN EL MERCADO NACIONAL;PERÚ;AMESUR;PRMB;43040;69.758;69.758;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02895;Sin datos ese año
2007;CENTRO DE PRODUCCIÓN Y EXTENSIÓN TÉCNICA;EL CENTRO DE PRODUCCIÓN Y EXTENSIÓN TÉCNICA, EN SU PRIMERA FASE INSTALARÁ: -UNA INFRAESTRUCTURA DE GESTACIÓN, REPRODUCCIÓN Y PARTO PARA CERDOS.-UNA INFRAESTRUCTURA DE CRIANZA Y ENGORDE PARA CERDOS.-MURO PERIMETRAL DE 799 METROS LINEALES.-UN TANQUE ELEVADO;DEPARTAMENTO DE COCHABAMBA, MONTERO;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;FUNCIONANDO UNA INFRAESTRUCTURA DE GESTACIÓN, REPRODUCCIÓN Y PARTO PARA CERDOS DE UNA SUPERFICIE DE 370 METROS CUADRADOS;BOLIVIA;AMESUR;PRMB;43040;300.000;300.000;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02905;Sin datos ese año
2007;DESARROLLO RURAL INTEGRADO DE LOS DOUARES BNI AASEM, TAOUARATCH ACORTANDO LA BRECHA DE DESIGUALDAD DE GÉNERO;EL PROYECTO PERSIGUE MEJORAR LA CALIDAD DE VIDA DE LAS FAMILIAS DE LOS ADUARES CONTRIBUYENDO AL AUMENTO DEL EMPODERAMIENTO DE LA MUJER Y AL DESARROLLO SOSTENIBLE. SE ENMARCA EN EL MEDIO RURAL Y CONTRIBUIRÁ AL DESARROLLO RURAL HUMANO Y SOSTENIBLE, TRABAJAN;CHEFCHAOUEN, BNI AASEM Y TAOUARACHT;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;PUESTA EN FUNCIONAMIENTO UNA COOPERATIVA DE FABRICACIÓN DE QUESO INTEGRADA POR 8 MUJERES CAPACITADAS PARA LA GESTIÓN, PRODUCCIÓN Y COMERCIALIZACIÓN DE LA PRODUCCIÓN;MARRUECOS;AFRNOR;PRMB;43040;299.838;299.838;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02906;Sin datos ese año
2007;PROGRAMA INTEGRAL URBANO EN EL DISTRITO 2 DE LA CIUDAD DE MAPUTO;SE PRETENDE TRANSFERIR CONOCIMIENTOS A NIVEL LOCAL PARA QUE LOGREN LAS NECESIDADES DE SU ENTORNO. APOYAR Y FORTALECER DOS ASOCIACIONES DEL DISTRITO, A TRAVÉS DE SU LEGALIZACIÓN, FORMACIÓN Y CAPACITACIÓN E INTEGRAR SUS ACCIONES EN EL ÁMBITO DEL SANEAMIENTO;MAPUTO;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;FORTALECIDAS 2 ASOCIACIONES COMUNITARIAS DE CHAMACULO, BARRIO DEL DISTRITO 2 DE LA CIUDAD DE MAPUTO, EN SU GESTIÓN, ORGANIZACIÓN E INICIATIVAS DE EDUCACIÓN, SANEAMIENTO Y EDUCACIÓN SANITARIA;MOZAMBIQUE;AFRSUB;PMA;43030;156.157;156.157;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02922;Sin datos ese año
2007;PROYECTO DE HÁBITAT POPULAR EN EL BARRIO ESPONTÁNEA DE SOTUBA PARA 1.400 FAMILIAS (8.000 HABITANTES) EN BAMAKO;MALI ES UNO DE LOS PAISES MÁS POBRES DEL MUNDO. CUENTA CON UNA POBLACIÓN DE 13.000.000 HABITANTES CONCENTRADOS EN LA ZONA CENTRO-SUR DEL PAÍS.EL BARRIO ESPONTÁNEO DE SOTUBA, EN LA PERIFERIA DE BAMAKO SE HA IDO FORMANDO CON FAMILIAR PROVENIENTES DEL MEDIO ;SÉGOU, BAMAKO;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;"SE HABRÁ REGISTRADO LAS VIVIENDAS ESPONTÁNEAS EN EL BARRIO DE SOTUBA, A TRAVÉS DE FOTOS AÉREAS Y DE ENCUESTAS ""IN SITU""""""";MALÍ;AFRSUB;PMA;43030;236.667;236.667;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02927;Sin datos ese año
2007;PROYECTO DE REHABILITACIÓN DEL ZOCO DE BENI IDDER;LAS ACCIONES PROPUESTAS POR EL PROYECTO VAN A REPERCUTIR DIRECTAMENTE EN EL FORTALECIMIENTO DEL TEJIDO ECONÓMICO Y SOCIAL DE LA COMUNA RURAL DE HMAMIOUICH. LA REHABILITACIÓN Y AMPLIACIÓN DE ESPACIOS DE INTERCAMBIO DE PRODUCTOS Y EXPERIENCIAS ENTRE LOS DIS;TETUÁN - HMAMMIOUICH;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;REHABILITADO YAMPLIADO EL ZOCO DE BENI IDDER;MARRUECOS;AFRNOR;PRMB;43040;196.896;196.896;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02937;Sin datos ese año
2007;DESARROLLO RURAL INTEGRAL EN EL MUNICIPIO DE ZACATECOLUCA DE LA PAZ;CONTRIBUIR AL PROCESO DE DESARROLLO ECONÓMICO Y SOCIAL DE LA POBLACIÓN RURAL SALVADOREÑA DE OCHO COMUNIDADES DE LOS MUNICIPIOS DE ZACATECOLUCA Y SAN JUAN NONUALCO, A TRAVÉS DE LA DIVERSIFICACIÓN PRODUCTIVA Y COMERCIAL, MEJORA DE LA SALUD COMUNITARIA Y FOR;LA PAZ - ZACATECOLUCA;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;DIVERSIFICADA E INTENSIFICADA LA PRODUCCIÓN AGROPECUARIA Y LA ACTIVIDAD COMERCIAL DE LAS FAMILIAS PRODUCTORAS DE 8 COMUNIDADES RURALES;EL SALVADOR;AMECEN;PRMB;43040;300.000;300.000;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02950;Sin datos ese año
2007;DESARROLLO SOSTENIBLE DE LAZONA DE SAN LORENZO EL DISTRITO DE LALAQUIZ;MEJORA DE LA CALIDAD DE VIDA DE LAS FAMILIAS CAMPESINAS DE LA ZONA DE SAN LORENZO EN EL DISTRITO DE LALAQUIZ;HUANCABAMBA, PIURA - SAN JUAN DE SAN LORENZO, TAMBO GRANDE;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;LAS 200 FAMILIAS CAMPESINAS DE SAN LORENZO HAN MEJORADO LA SALUD Y LA NUTRICIÓN FORTALECIENDO LA SEGURIDAD ALIMENTARIA ENDÓGENA Y CONTRIBUYENDO AL DESARROLLO DE UN MERCADO LOCAL;PERÚ;AMESUR;PRMB;43040;278.099;278.099;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02954;Sin datos ese año
2007;CAPACITACIÓN Y FORMACIÓN DE CAMPESINOS EN AGROPECUARIA CON MANEJO DE TECNOLOGÍAS DE INFORMACIÓN Y COMUNICACIÓN EN EL CETHA EMROROZÚ;CAMPESINOS/AS ALUMNOS/AS DEL CETHA EMBOROZÚ Y CAMPESINOS/AS DE COMUNIDADES RURALES CERCANAS MEJORAN SU FORMACIÓN AGROPECUARIA Y CONOCIMIENTOS SOBRE TICS A PARTIR DEL DISEÑO E IMPLEMENTACIÓN DE UN PLAN DE ENSEÑANZA-APRENDIZAJE;TARIJA - EMBOROZÚ;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;DISEÑADO Y EVALUADO UN PLAN DE ENSEÑANZA FORMATIVA EN AGRONOMÍA Y TICS;BOLIVIA;AMESUR;PRMB;43040;82.835;82.835;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02960;Sin datos ese año
2007;ORDENAMIENTO TERRITORIAL Y MEJORA DE LA INFRAESTRUCTURA FAMILIAR Y COMUNAL DE EL COMÚN, CHAYE CHICO, CHAYE GRANDE Y ALTO POCLUS DEL DISTRITO DE FRÍAS, PIURA;SE INICIA EN EL DISTRITO DE FRÍAS (PIURA, PERÚ) LA CONSTRUCCIÓN DE UN MODELO DE COMUNIDAD ECOLÓGICA AUTOSOSTENIBLE Y PRODUCTIVO COMO REFERENTE DE ORDENAMIENTO TERRITORIAL DE ZONAS RURALES;PIURA, AYABACA - DISTRITO DE FRÍAS;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;ND;Sin datos ese año;Sin datos ese año;INCREMENTO PROGRESIVO Y DIVERSIFICADO DE LA PRODUCCIÓN LOCAL FAMILIAR PARA GARANTIZAR LA SEGURIDAD ALIMENTARIA Y UN DESARROLLO FISIOLÓGICO NORMAL DE LAS FAMILIAS;PERÚ;AMESUR;PRMB;43040;258.459;258.459;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02961;Sin datos ese año
2007;FORTALECIMIENTO DEL TEJIDO SOCIAL Y PRODUCTIVO DE FAMILIAS RURALES EN CINCO MUNICIPIOS DE SANMIGUEL;FORTALECER LA BASE ECONÓMICA Y SOCIAL DE LA POBLACIÓN RURAL LISIADA DE GUERRA Y SUS FAMILIAS, EN LOS DEPARTAMENTOS DE SAN MIGUEL Y USULUTÁN;SAN MIGUEL, USULUTÁN - N. EDÉN S. JUAN, S. GERARDO, SESORI, CHIM, EL TRIUNFO;39.083;Sin datos ese año;1;;Bilateral;Sin datos ese año;Sin datos ese año;LISIADOS/AS  DE GUERRA;Sin datos ese año;Sin datos ese año;90 FAMILIAS PRODUCTORAS DE 10 COMUNIDADES RURALES HAN DIVERSIFICADO LA PRODUCCIÓN AGRIPECUARIA, MEJORANDO SU DIETA ALIMENTARIA;EL SALVADOR;AMECEN;PRMB;43040;265.290;265.290;Comunidades Autónomas;CCAA AND - Andalucía;CCAA AND AACI - Andalucía - Agencia Andaluza de Cooperación Internacional;07-BBB-02982;Sin datos ese año
